x	 y	 z	 vx	 vy	 vz	 [v]
18.479242	 -7.056791	 -3.352007	 0.001501	 0.003152	 0.001359	 0.003747
18.480743	 -7.053639	 -3.350647	 0.001501	 0.003152	 0.001360	 0.003747
18.482244	 -7.050487	 -3.349288	 0.001500	 0.003153	 0.001360	 0.003747
18.483744	 -7.047335	 -3.347928	 0.001499	 0.003153	 0.001360	 0.003747
18.485243	 -7.044182	 -3.346569	 0.001499	 0.003153	 0.001360	 0.003747
18.486742	 -7.041028	 -3.345209	 0.001498	 0.003153	 0.001360	 0.003747
18.488239	 -7.037875	 -3.343849	 0.001497	 0.003154	 0.001360	 0.003747
18.489737	 -7.034721	 -3.342489	 0.001497	 0.003154	 0.001360	 0.003747
18.491234	 -7.031568	 -3.341128	 0.001496	 0.003154	 0.001360	 0.003747
18.492729	 -7.028413	 -3.339768	 0.001495	 0.003154	 0.001360	 0.003747
18.494225	 -7.025259	 -3.338408	 0.001495	 0.003155	 0.001361	 0.003747
18.495720	 -7.022104	 -3.337047	 0.001494	 0.003155	 0.001361	 0.003747
18.497213	 -7.018950	 -3.335686	 0.001493	 0.003155	 0.001361	 0.003747
18.498707	 -7.015794	 -3.334325	 0.001493	 0.003155	 0.001361	 0.003747
18.500200	 -7.012639	 -3.332964	 0.001492	 0.003156	 0.001361	 0.003747
18.501692	 -7.009483	 -3.331603	 0.001491	 0.003156	 0.001361	 0.003747
18.503183	 -7.006328	 -3.330242	 0.001491	 0.003156	 0.001361	 0.003747
18.504673	 -7.003171	 -3.328881	 0.001490	 0.003156	 0.001361	 0.003747
18.506163	 -7.000015	 -3.327519	 0.001489	 0.003157	 0.001362	 0.003747
18.507652	 -6.996858	 -3.326158	 0.001488	 0.003157	 0.001362	 0.003746
18.509140	 -6.993701	 -3.324796	 0.001488	 0.003157	 0.001362	 0.003746
18.510628	 -6.990544	 -3.323434	 0.001487	 0.003157	 0.001362	 0.003746
18.512115	 -6.987386	 -3.322073	 0.001486	 0.003158	 0.001362	 0.003746
18.513601	 -6.984229	 -3.320710	 0.001486	 0.003158	 0.001362	 0.003746
18.515087	 -6.981071	 -3.319348	 0.001485	 0.003158	 0.001362	 0.003746
18.516573	 -6.977912	 -3.317986	 0.001484	 0.003158	 0.001362	 0.003746
18.518057	 -6.974754	 -3.316623	 0.001484	 0.003159	 0.001363	 0.003746
18.519541	 -6.971595	 -3.315261	 0.001483	 0.003159	 0.001363	 0.003746
18.521025	 -6.968436	 -3.313898	 0.001482	 0.003159	 0.001363	 0.003746
18.522507	 -6.965277	 -3.312535	 0.001482	 0.003160	 0.001363	 0.003746
18.523989	 -6.962118	 -3.311172	 0.001481	 0.003160	 0.001363	 0.003746
18.525469	 -6.958958	 -3.309809	 0.001480	 0.003160	 0.001363	 0.003746
18.526949	 -6.955798	 -3.308446	 0.001480	 0.003160	 0.001363	 0.003746
18.528429	 -6.952637	 -3.307083	 0.001479	 0.003161	 0.001363	 0.003746
18.529907	 -6.949477	 -3.305719	 0.001478	 0.003161	 0.001364	 0.003746
18.531385	 -6.946316	 -3.304356	 0.001478	 0.003161	 0.001364	 0.003746
