x	 y	 z	 vx	 vy	 vz	 [v]
0.612081	 0.072894	 -0.005234	 -0.003715	 0.019427	 0.010369	 0.022332
0.608366	 0.092322	 0.005135	 -0.004488	 0.019335	 0.010375	 0.022397
0.603877	 0.111657	 0.015510	 -0.005261	 0.019218	 0.010369	 0.022462
0.598616	 0.130875	 0.025879	 -0.006032	 0.019076	 0.010349	 0.022525
0.592585	 0.149951	 0.036228	 -0.006800	 0.018908	 0.010316	 0.022587
0.585785	 0.168858	 0.046544	 -0.007563	 0.018714	 0.010269	 0.022647
0.578222	 0.187573	 0.056813	 -0.008322	 0.018496	 0.010209	 0.022706
0.569900	 0.206068	 0.067022	 -0.009074	 0.018252	 0.010135	 0.022764
0.560826	 0.224320	 0.077157	 -0.009818	 0.017983	 0.010048	 0.022819
0.551008	 0.242303	 0.087204	 -0.010553	 0.017689	 0.009946	 0.022873
0.540456	 0.259992	 0.097151	 -0.011277	 0.017370	 0.009832	 0.022925
0.529178	 0.277362	 0.106982	 -0.011991	 0.017027	 0.009704	 0.022975
0.517187	 0.294389	 0.116686	 -0.012691	 0.016660	 0.009562	 0.023023
0.504497	 0.311049	 0.126248	 -0.013377	 0.016269	 0.009407	 0.023068
0.491119	 0.327318	 0.135655	 -0.014048	 0.015856	 0.009239	 0.023111
0.477071	 0.343174	 0.144894	 -0.014702	 0.015420	 0.009058	 0.023151
0.462369	 0.358594	 0.153952	 -0.015339	 0.014962	 0.008865	 0.023189
0.447030	 0.373555	 0.162818	 -0.015957	 0.014483	 0.008659	 0.023224
0.431073	 0.388038	 0.171477	 -0.016555	 0.013983	 0.008442	 0.023256
0.414518	 0.402021	 0.179919	 -0.017131	 0.013464	 0.008212	 0.023285
0.397387	 0.415485	 0.188131	 -0.017686	 0.012926	 0.007972	 0.023311
0.379702	 0.428411	 0.196103	 -0.018217	 0.012371	 0.007720	 0.023334
0.361485	 0.440782	 0.203823	 -0.018724	 0.011799	 0.007458	 0.023354
0.342761	 0.452581	 0.211281	 -0.019206	 0.011211	 0.007186	 0.023371
0.323555	 0.463792	 0.218468	 -0.019662	 0.010608	 0.006905	 0.023384
0.303893	 0.474401	 0.225373	 -0.020092	 0.009992	 0.006615	 0.023394
0.283801	 0.484393	 0.231988	 -0.020494	 0.009364	 0.006317	 0.023401
0.263307	 0.493757	 0.238305	 -0.020869	 0.008725	 0.006010	 0.023404
0.242437	 0.502482	 0.244315	 -0.021215	 0.008075	 0.005697	 0.023404
0.221222	 0.510557	 0.250012	 -0.021533	 0.007417	 0.005377	 0.023401
0.199689	 0.517974	 0.255389	 -0.021821	 0.006751	 0.005051	 0.023394
0.177868	 0.524726	 0.260440	 -0.022080	 0.006080	 0.004720	 0.023383
0.155787	 0.530805	 0.265159	 -0.022310	 0.005403	 0.004384	 0.023370
0.133477	 0.536208	 0.269543	 -0.022509	 0.004723	 0.004044	 0.023352
0.110968	 0.540931	 0.273587	 -0.022679	 0.004040	 0.003701	 0.023332
0.088288	 0.544971	 0.277288	 -0.022820	 0.003356	 0.003355	 0.023308
0.065469	 0.548326	 0.280643	 -0.022931	 0.002672	 0.003007	 0.023281
0.042538	 0.550998	 0.283649	 -0.023012	 0.001989	 0.002657	 0.023250
0.019526	 0.552988	 0.286307	 -0.023065	 0.001309	 0.002307	 0.023217
-0.003538	 0.554297	 0.288614	 -0.023088	 0.000632	 0.001957	 0.023180
-0.026627	 0.554929	 0.290571	 -0.023084	 -0.000040	 0.001607	 0.023140
-0.049711	 0.554889	 0.292178	 -0.023052	 -0.000706	 0.001258	 0.023097
-0.072763	 0.554183	 0.293436	 -0.022993	 -0.001366	 0.000911	 0.023052
-0.095756	 0.552817	 0.294347	 -0.022908	 -0.002017	 0.000566	 0.023003
-0.118664	 0.550800	 0.294912	 -0.022796	 -0.002661	 0.000223	 0.022952
-0.141460	 0.548139	 0.295135	 -0.022660	 -0.003294	 -0.000116	 0.022898
-0.164120	 0.544845	 0.295019	 -0.022499	 -0.003918	 -0.000452	 0.022842
-0.186618	 0.540927	 0.294567	 -0.022314	 -0.004530	 -0.000783	 0.022783
-0.208933	 0.536397	 0.293784	 -0.022107	 -0.005131	 -0.001110	 0.022722
-0.231040	 0.531266	 0.292674	 -0.021878	 -0.005719	 -0.001432	 0.022658
-0.252918	 0.525548	 0.291241	 -0.021628	 -0.006294	 -0.001749	 0.022593
-0.274546	 0.519254	 0.289492	 -0.021358	 -0.006855	 -0.002060	 0.022525
-0.295904	 0.512399	 0.287432	 -0.021069	 -0.007402	 -0.002365	 0.022456
-0.316972	 0.504997	 0.285066	 -0.020761	 -0.007935	 -0.002664	 0.022385
-0.337733	 0.497062	 0.282402	 -0.020436	 -0.008453	 -0.002956	 0.022312
-0.358169	 0.488610	 0.279446	 -0.020095	 -0.008955	 -0.003242	 0.022237
-0.378264	 0.479655	 0.276204	 -0.019738	 -0.009442	 -0.003520	 0.022161
-0.398001	 0.470213	 0.272684	 -0.019366	 -0.009913	 -0.003792	 0.022084
-0.417367	 0.460300	 0.268892	 -0.018981	 -0.010368	 -0.004055	 0.022005
-0.436348	 0.449932	 0.264836	 -0.018583	 -0.010807	 -0.004312	 0.021925
-0.454931	 0.439125	 0.260525	 -0.018173	 -0.011230	 -0.004561	 0.021844
-0.473105	 0.427896	 0.255964	 -0.017752	 -0.011636	 -0.004802	 0.021762
-0.490857	 0.416260	 0.251162	 -0.017321	 -0.012026	 -0.005035	 0.021679
-0.508178	 0.404234	 0.246127	 -0.016881	 -0.012399	 -0.005260	 0.021596
-0.525058	 0.391835	 0.240867	 -0.016431	 -0.012757	 -0.005478	 0.021511
-0.541490	 0.379078	 0.235389	 -0.015975	 -0.013098	 -0.005687	 0.021426
-0.557464	 0.365980	 0.229701	 -0.015511	 -0.013422	 -0.005889	 0.021341
-0.572975	 0.352558	 0.223812	 -0.015041	 -0.013731	 -0.006083	 0.021255
-0.588016	 0.338827	 0.217730	 -0.014565	 -0.014024	 -0.006269	 0.021168
-0.602580	 0.324804	 0.211461	 -0.014084	 -0.014301	 -0.006447	 0.021082
-0.616665	 0.310503	 0.205014	 -0.013599	 -0.014562	 -0.006617	 0.020995
-0.630264	 0.295941	 0.198397	 -0.013111	 -0.014808	 -0.006779	 0.020908
-0.643375	 0.281133	 0.191618	 -0.012619	 -0.015039	 -0.006934	 0.020820
-0.655995	 0.266095	 0.184684	 -0.012126	 -0.015254	 -0.007081	 0.020733
-0.668120	 0.250840	 0.177603	 -0.011630	 -0.015456	 -0.007221	 0.020646
-0.679750	 0.235385	 0.170383	 -0.011133	 -0.015642	 -0.007353	 0.020559
-0.690883	 0.219742	 0.163030	 -0.010635	 -0.015815	 -0.007477	 0.020472
-0.701518	 0.203928	 0.155553	 -0.010137	 -0.015973	 -0.007595	 0.020386
-0.711654	 0.187955	 0.147958	 -0.009639	 -0.016118	 -0.007705	 0.020299
-0.721293	 0.171837	 0.140252	 -0.009141	 -0.016249	 -0.007809	 0.020213
-0.730434	 0.155588	 0.132443	 -0.008644	 -0.016368	 -0.007906	 0.020128
-0.739078	 0.139220	 0.124538	 -0.008149	 -0.016473	 -0.007995	 0.020042
-0.747227	 0.122747	 0.116543	 -0.007655	 -0.016566	 -0.008079	 0.019957
-0.754882	 0.106181	 0.108464	 -0.007163	 -0.016647	 -0.008155	 0.019873
-0.762045	 0.089534	 0.100309	 -0.006674	 -0.016716	 -0.008226	 0.019789
-0.768719	 0.072818	 0.092083	 -0.006187	 -0.016773	 -0.008290	 0.019706
-0.774907	 0.056045	 0.083794	 -0.005704	 -0.016819	 -0.008348	 0.019624
-0.780611	 0.039226	 0.075446	 -0.005223	 -0.016853	 -0.008400	 0.019542
-0.785834	 0.022373	 0.067047	 -0.004746	 -0.016877	 -0.008446	 0.019460
-0.790580	 0.005496	 0.058601	 -0.004273	 -0.016891	 -0.008486	 0.019380
-0.794852	 -0.011395	 0.050115	 -0.003803	 -0.016894	 -0.008521	 0.019300
-0.798655	 -0.028290	 0.041594	 -0.003338	 -0.016888	 -0.008550	 0.019221
-0.801993	 -0.045177	 0.033044	 -0.002876	 -0.016871	 -0.008574	 0.019142
-0.804869	 -0.062048	 0.024470	 -0.002420	 -0.016845	 -0.008593	 0.019065
-0.807289	 -0.078894	 0.015877	 -0.001968	 -0.016811	 -0.008607	 0.018988
-0.809256	 -0.095704	 0.007270	 -0.001520	 -0.016767	 -0.008616	 0.018912
-0.810777	 -0.112471	 -0.001345	 -0.001078	 -0.016715	 -0.008620	 0.018837
-0.811854	 -0.129186	 -0.009965	 -0.000640	 -0.016654	 -0.008619	 0.018763
-0.812494	 -0.145840	 -0.018584	 -0.000208	 -0.016585	 -0.008613	 0.018690
-0.812702	 -0.162425	 -0.027197	 0.000219	 -0.016508	 -0.008604	 0.018617
-0.812483	 -0.178933	 -0.035801	 0.000641	 -0.016424	 -0.008590	 0.018546
-0.811842	 -0.195357	 -0.044391	 0.001057	 -0.016332	 -0.008571	 0.018475
-0.810784	 -0.211690	 -0.052962	 0.001468	 -0.016234	 -0.008549	 0.018406
-0.809316	 -0.227923	 -0.061511	 0.001874	 -0.016128	 -0.008522	 0.018337
-0.807442	 -0.244051	 -0.070033	 0.002273	 -0.016015	 -0.008492	 0.018269
-0.805169	 -0.260066	 -0.078525	 0.002667	 -0.015896	 -0.008458	 0.018203
-0.802501	 -0.275962	 -0.086983	 0.003056	 -0.015771	 -0.008420	 0.018137
-0.799446	 -0.291733	 -0.095403	 0.003438	 -0.015639	 -0.008378	 0.018072
-0.796008	 -0.307372	 -0.103781	 0.003815	 -0.015502	 -0.008333	 0.018008
-0.792193	 -0.322874	 -0.112114	 0.004186	 -0.015358	 -0.008285	 0.017946
-0.788007	 -0.338232	 -0.120400	 0.004551	 -0.015210	 -0.008233	 0.017884
-0.783456	 -0.353442	 -0.128633	 0.004910	 -0.015055	 -0.008179	 0.017823
-0.778546	 -0.368497	 -0.136812	 0.005263	 -0.014896	 -0.008121	 0.017763
-0.773283	 -0.383393	 -0.144932	 0.005610	 -0.014732	 -0.008060	 0.017705
-0.767672	 -0.398125	 -0.152992	 0.005952	 -0.014563	 -0.007996	 0.017647
-0.761720	 -0.412688	 -0.160987	 0.006287	 -0.014389	 -0.007929	 0.017590
-0.755433	 -0.427076	 -0.168916	 0.006617	 -0.014210	 -0.007859	 0.017535
-0.748816	 -0.441286	 -0.176775	 0.006940	 -0.014027	 -0.007787	 0.017480
-0.741876	 -0.455314	 -0.184562	 0.007258	 -0.013840	 -0.007712	 0.017427
-0.734619	 -0.469154	 -0.192274	 0.007569	 -0.013649	 -0.007634	 0.017374
-0.727049	 -0.482802	 -0.199908	 0.007875	 -0.013454	 -0.007554	 0.017323
-0.719174	 -0.496256	 -0.207462	 0.008175	 -0.013255	 -0.007472	 0.017272
-0.710999	 -0.509511	 -0.214934	 0.008469	 -0.013052	 -0.007387	 0.017223
-0.702531	 -0.522562	 -0.222321	 0.008757	 -0.012845	 -0.007300	 0.017175
-0.693774	 -0.535408	 -0.229621	 0.009039	 -0.012636	 -0.007211	 0.017128
-0.684736	 -0.548043	 -0.236832	 0.009315	 -0.012423	 -0.007119	 0.017081
-0.675421	 -0.560466	 -0.243952	 0.009585	 -0.012206	 -0.007026	 0.017036
-0.665836	 -0.572672	 -0.250978	 0.009849	 -0.011987	 -0.006930	 0.016992
-0.655987	 -0.584659	 -0.257908	 0.010108	 -0.011765	 -0.006833	 0.016949
-0.645879	 -0.596424	 -0.264741	 0.010361	 -0.011539	 -0.006734	 0.016907
-0.635518	 -0.607963	 -0.271475	 0.010608	 -0.011311	 -0.006632	 0.016866
-0.624911	 -0.619274	 -0.278107	 0.010849	 -0.011080	 -0.006529	 0.016826
-0.614062	 -0.630355	 -0.284636	 0.011084	 -0.010847	 -0.006425	 0.016787
-0.602978	 -0.641202	 -0.291061	 0.011314	 -0.010611	 -0.006318	 0.016749
-0.591664	 -0.651813	 -0.297379	 0.011538	 -0.010373	 -0.006210	 0.016712
-0.580126	 -0.662187	 -0.303589	 0.011756	 -0.010133	 -0.006100	 0.016676
-0.568370	 -0.672320	 -0.309690	 0.011969	 -0.009890	 -0.005989	 0.016641
-0.556401	 -0.682210	 -0.315679	 0.012176	 -0.009645	 -0.005876	 0.016608
-0.544226	 -0.691855	 -0.321555	 0.012377	 -0.009399	 -0.005762	 0.016575
-0.531849	 -0.701254	 -0.327317	 0.012573	 -0.009150	 -0.005647	 0.016543
-0.519276	 -0.710404	 -0.332964	 0.012763	 -0.008899	 -0.005530	 0.016512
-0.506514	 -0.719303	 -0.338493	 0.012947	 -0.008647	 -0.005411	 0.016483
-0.493567	 -0.727950	 -0.343905	 0.013126	 -0.008393	 -0.005292	 0.016454
-0.480441	 -0.736343	 -0.349196	 0.013299	 -0.008137	 -0.005171	 0.016426
-0.467141	 -0.744479	 -0.354367	 0.013467	 -0.007880	 -0.005049	 0.016400
-0.453674	 -0.752359	 -0.359416	 0.013630	 -0.007621	 -0.004926	 0.016374
-0.440044	 -0.759980	 -0.364341	 0.013787	 -0.007360	 -0.004801	 0.016349
-0.426257	 -0.767340	 -0.369143	 0.013938	 -0.007099	 -0.004676	 0.016326
-0.412319	 -0.774439	 -0.373818	 0.014084	 -0.006836	 -0.004549	 0.016303
-0.398234	 -0.781274	 -0.378368	 0.014225	 -0.006572	 -0.004422	 0.016282
-0.384009	 -0.787846	 -0.382789	 0.014360	 -0.006306	 -0.004293	 0.016261
-0.369649	 -0.794152	 -0.387083	 0.014490	 -0.006040	 -0.004164	 0.016241
-0.355159	 -0.800192	 -0.391246	 0.014615	 -0.005772	 -0.004033	 0.016223
-0.340544	 -0.805964	 -0.395279	 0.014734	 -0.005504	 -0.003902	 0.016205
-0.325810	 -0.811467	 -0.399181	 0.014848	 -0.005234	 -0.003770	 0.016188
-0.310962	 -0.816701	 -0.402951	 0.014956	 -0.004964	 -0.003637	 0.016173
-0.296006	 -0.821665	 -0.406588	 0.015060	 -0.004692	 -0.003503	 0.016158
-0.280946	 -0.826357	 -0.410091	 0.015158	 -0.004421	 -0.003368	 0.016144
-0.265789	 -0.830778	 -0.413460	 0.015250	 -0.004148	 -0.003233	 0.016132
-0.250538	 -0.834926	 -0.416693	 0.015338	 -0.003875	 -0.003097	 0.016120
-0.235200	 -0.838800	 -0.419790	 0.015420	 -0.003601	 -0.002960	 0.016109
-0.219780	 -0.842401	 -0.422750	 0.015497	 -0.003326	 -0.002823	 0.016099
-0.204284	 -0.845727	 -0.425573	 0.015569	 -0.003051	 -0.002685	 0.016090
-0.188715	 -0.848778	 -0.428258	 0.015635	 -0.002776	 -0.002546	 0.016083
-0.173080	 -0.851554	 -0.430805	 0.015697	 -0.002500	 -0.002407	 0.016076
-0.157383	 -0.854053	 -0.433212	 0.015753	 -0.002224	 -0.002267	 0.016070
-0.141630	 -0.856277	 -0.435479	 0.015804	 -0.001947	 -0.002127	 0.016065
-0.125827	 -0.858224	 -0.437606	 0.015849	 -0.001670	 -0.001986	 0.016061
-0.109977	 -0.859895	 -0.439593	 0.015890	 -0.001393	 -0.001845	 0.016057
-0.094087	 -0.861288	 -0.441438	 0.015925	 -0.001116	 -0.001704	 0.016055
-0.078162	 -0.862404	 -0.443142	 0.015956	 -0.000839	 -0.001562	 0.016054
-0.062206	 -0.863243	 -0.444703	 0.015981	 -0.000562	 -0.001419	 0.016054
-0.046225	 -0.863805	 -0.446122	 0.016001	 -0.000285	 -0.001276	 0.016054
-0.030224	 -0.864090	 -0.447399	 0.016016	 -0.000007	 -0.001133	 0.016056
-0.014209	 -0.864097	 -0.448532	 0.016025	 0.000270	 -0.000990	 0.016058
0.001817	 -0.863827	 -0.449521	 0.016030	 0.000547	 -0.000846	 0.016062
