x	 y	 z	 vx	 vy	 vz	 [v]
-0.136256	 -4.848780	 -2.074859	 0.007450	 0.000196	 -0.000097	 0.007454
-0.128805	 -4.848584	 -2.074956	 0.007451	 0.000206	 -0.000093	 0.007454
-0.121355	 -4.848378	 -2.075049	 0.007451	 0.000216	 -0.000089	 0.007455
-0.113904	 -4.848162	 -2.075138	 0.007451	 0.000225	 -0.000085	 0.007455
-0.106453	 -4.847937	 -2.075223	 0.007451	 0.000235	 -0.000081	 0.007456
-0.099001	 -4.847702	 -2.075304	 0.007452	 0.000245	 -0.000076	 0.007456
-0.091550	 -4.847456	 -2.075380	 0.007452	 0.000255	 -0.000072	 0.007456
-0.084098	 -4.847202	 -2.075453	 0.007452	 0.000264	 -0.000068	 0.007457
-0.076646	 -4.846937	 -2.075521	 0.007452	 0.000274	 -0.000064	 0.007457
-0.069194	 -4.846663	 -2.075584	 0.007452	 0.000284	 -0.000060	 0.007458
-0.061741	 -4.846379	 -2.075644	 0.007452	 0.000294	 -0.000055	 0.007458
-0.054289	 -4.846085	 -2.075700	 0.007453	 0.000304	 -0.000051	 0.007459
-0.046836	 -4.845781	 -2.075751	 0.007453	 0.000313	 -0.000047	 0.007459
-0.039384	 -4.845468	 -2.075798	 0.007453	 0.000323	 -0.000043	 0.007460
-0.031931	 -4.845145	 -2.075841	 0.007453	 0.000333	 -0.000039	 0.007460
-0.024478	 -4.844812	 -2.075880	 0.007453	 0.000343	 -0.000035	 0.007461
-0.017025	 -4.844469	 -2.075914	 0.007453	 0.000353	 -0.000030	 0.007461
-0.009572	 -4.844117	 -2.075944	 0.007453	 0.000362	 -0.000026	 0.007462
-0.002119	 -4.843754	 -2.075971	 0.007453	 0.000372	 -0.000022	 0.007462
0.005334	 -4.843382	 -2.075993	 0.007453	 0.000382	 -0.000018	 0.007463
0.012787	 -4.843000	 -2.076010	 0.007453	 0.000392	 -0.000014	 0.007463
0.020240	 -4.842609	 -2.076024	 0.007453	 0.000401	 -0.000009	 0.007464
0.027693	 -4.842207	 -2.076033	 0.007453	 0.000411	 -0.000005	 0.007464
0.035146	 -4.841796	 -2.076038	 0.007453	 0.000421	 -0.000001	 0.007465
0.042598	 -4.841375	 -2.076039	 0.007453	 0.000431	 0.000003	 0.007465
0.050051	 -4.840944	 -2.076036	 0.007453	 0.000441	 0.000007	 0.007466
0.057504	 -4.840504	 -2.076029	 0.007453	 0.000450	 0.000012	 0.007466
0.064957	 -4.840053	 -2.076017	 0.007452	 0.000460	 0.000016	 0.007467
0.072409	 -4.839593	 -2.076001	 0.007452	 0.000470	 0.000020	 0.007467
0.079861	 -4.839123	 -2.075981	 0.007452	 0.000480	 0.000024	 0.007468
0.087314	 -4.838643	 -2.075957	 0.007452	 0.000490	 0.000028	 0.007468
0.094766	 -4.838153	 -2.075928	 0.007452	 0.000499	 0.000033	 0.007469
0.102218	 -4.837654	 -2.075896	 0.007452	 0.000509	 0.000037	 0.007469
0.109669	 -4.837144	 -2.075859	 0.007451	 0.000519	 0.000041	 0.007470
0.117121	 -4.836625	 -2.075818	 0.007451	 0.000529	 0.000045	 0.007470
0.124572	 -4.836096	 -2.075772	 0.007451	 0.000539	 0.000050	 0.007471
0.132023	 -4.835557	 -2.075723	 0.007451	 0.000549	 0.000054	 0.007471
0.139474	 -4.835009	 -2.075669	 0.007450	 0.000558	 0.000058	 0.007472
0.146924	 -4.834451	 -2.075611	 0.007450	 0.000568	 0.000062	 0.007472
0.154374	 -4.833883	 -2.075549	 0.007450	 0.000578	 0.000066	 0.007473
0.161824	 -4.833305	 -2.075483	 0.007450	 0.000588	 0.000071	 0.007473
0.169274	 -4.832717	 -2.075412	 0.007449	 0.000598	 0.000075	 0.007474
0.176723	 -4.832119	 -2.075337	 0.007449	 0.000607	 0.000079	 0.007474
0.184172	 -4.831512	 -2.075258	 0.007449	 0.000617	 0.000083	 0.007475
0.191621	 -4.830895	 -2.075175	 0.007448	 0.000627	 0.000087	 0.007475
0.199069	 -4.830268	 -2.075088	 0.007448	 0.000637	 0.000092	 0.007476
0.206517	 -4.829631	 -2.074996	 0.007447	 0.000647	 0.000096	 0.007476
0.213964	 -4.828984	 -2.074900	 0.007447	 0.000656	 0.000100	 0.007477
0.221411	 -4.828328	 -2.074800	 0.007447	 0.000666	 0.000104	 0.007477
0.228858	 -4.827662	 -2.074696	 0.007446	 0.000676	 0.000109	 0.007478
0.236304	 -4.826985	 -2.074587	 0.007446	 0.000686	 0.000113	 0.007478
0.243749	 -4.826299	 -2.074474	 0.007445	 0.000696	 0.000117	 0.007479
0.251195	 -4.825603	 -2.074357	 0.007445	 0.000706	 0.000121	 0.007479
0.258639	 -4.824898	 -2.074236	 0.007444	 0.000715	 0.000125	 0.007479
0.266083	 -4.824183	 -2.074111	 0.007444	 0.000725	 0.000130	 0.007480
0.273527	 -4.823457	 -2.073981	 0.007443	 0.000735	 0.000134	 0.007480
0.280970	 -4.822722	 -2.073847	 0.007443	 0.000745	 0.000138	 0.007481
0.288413	 -4.821978	 -2.073709	 0.007442	 0.000755	 0.000142	 0.007481
0.295855	 -4.821223	 -2.073567	 0.007441	 0.000765	 0.000147	 0.007482
0.303296	 -4.820458	 -2.073420	 0.007441	 0.000774	 0.000151	 0.007482
0.310737	 -4.819684	 -2.073270	 0.007440	 0.000784	 0.000155	 0.007483
0.318177	 -4.818900	 -2.073115	 0.007440	 0.000794	 0.000159	 0.007483
0.325616	 -4.818106	 -2.072955	 0.007439	 0.000804	 0.000163	 0.007484
0.333055	 -4.817302	 -2.072792	 0.007438	 0.000814	 0.000168	 0.007484
0.340493	 -4.816489	 -2.072624	 0.007438	 0.000823	 0.000172	 0.007485
0.347931	 -4.815665	 -2.072452	 0.007437	 0.000833	 0.000176	 0.007485
0.355368	 -4.814832	 -2.072276	 0.007436	 0.000843	 0.000180	 0.007486
0.362804	 -4.813989	 -2.072096	 0.007435	 0.000853	 0.000185	 0.007486
0.370239	 -4.813136	 -2.071911	 0.007435	 0.000863	 0.000189	 0.007487
0.377674	 -4.812274	 -2.071723	 0.007434	 0.000873	 0.000193	 0.007487
0.385108	 -4.811401	 -2.071529	 0.007433	 0.000882	 0.000197	 0.007488
0.392541	 -4.810518	 -2.071332	 0.007432	 0.000892	 0.000201	 0.007488
0.399973	 -4.809626	 -2.071131	 0.007432	 0.000902	 0.000206	 0.007489
0.407405	 -4.808724	 -2.070925	 0.007431	 0.000912	 0.000210	 0.007489
0.414835	 -4.807812	 -2.070715	 0.007430	 0.000922	 0.000214	 0.007490
0.422265	 -4.806890	 -2.070501	 0.007429	 0.000932	 0.000218	 0.007490
0.429694	 -4.805959	 -2.070282	 0.007428	 0.000941	 0.000223	 0.007491
0.437122	 -4.805017	 -2.070060	 0.007427	 0.000951	 0.000227	 0.007491
0.444550	 -4.804066	 -2.069833	 0.007426	 0.000961	 0.000231	 0.007492
0.451976	 -4.803105	 -2.069602	 0.007425	 0.000971	 0.000235	 0.007492
0.459402	 -4.802135	 -2.069366	 0.007425	 0.000981	 0.000240	 0.007493
0.466826	 -4.801154	 -2.069127	 0.007424	 0.000990	 0.000244	 0.007493
0.474250	 -4.800163	 -2.068883	 0.007423	 0.001000	 0.000248	 0.007494
0.481673	 -4.799163	 -2.068635	 0.007422	 0.001010	 0.000252	 0.007494
0.489094	 -4.798153	 -2.068383	 0.007421	 0.001020	 0.000257	 0.007495
0.496515	 -4.797133	 -2.068126	 0.007420	 0.001030	 0.000261	 0.007495
0.503935	 -4.796103	 -2.067865	 0.007419	 0.001040	 0.000265	 0.007496
0.511353	 -4.795063	 -2.067600	 0.007418	 0.001049	 0.000269	 0.007496
0.518771	 -4.794014	 -2.067331	 0.007417	 0.001059	 0.000273	 0.007497
0.526188	 -4.792955	 -2.067058	 0.007416	 0.001069	 0.000278	 0.007497
0.533603	 -4.791886	 -2.066780	 0.007414	 0.001079	 0.000282	 0.007498
0.541018	 -4.790807	 -2.066498	 0.007413	 0.001089	 0.000286	 0.007498
0.548431	 -4.789718	 -2.066212	 0.007412	 0.001099	 0.000290	 0.007499
0.555843	 -4.788620	 -2.065922	 0.007411	 0.001108	 0.000295	 0.007499
0.563254	 -4.787511	 -2.065627	 0.007410	 0.001118	 0.000299	 0.007500
0.570664	 -4.786393	 -2.065328	 0.007409	 0.001128	 0.000303	 0.007500
0.578073	 -4.785265	 -2.065025	 0.007408	 0.001138	 0.000307	 0.007501
0.585481	 -4.784127	 -2.064718	 0.007406	 0.001148	 0.000312	 0.007501
0.592887	 -4.782979	 -2.064406	 0.007405	 0.001157	 0.000316	 0.007502
0.600293	 -4.781822	 -2.064090	 0.007404	 0.001167	 0.000320	 0.007502
0.607697	 -4.780655	 -2.063770	 0.007403	 0.001177	 0.000324	 0.007503
0.615100	 -4.779478	 -2.063446	 0.007402	 0.001187	 0.000329	 0.007503
0.622501	 -4.778291	 -2.063117	 0.007400	 0.001197	 0.000333	 0.007504
0.629902	 -4.777094	 -2.062784	 0.007399	 0.001207	 0.000337	 0.007504
0.637301	 -4.775887	 -2.062447	 0.007398	 0.001216	 0.000341	 0.007505
0.644698	 -4.774671	 -2.062106	 0.007396	 0.001226	 0.000346	 0.007505
0.652095	 -4.773445	 -2.061761	 0.007395	 0.001236	 0.000350	 0.007506
0.659490	 -4.772209	 -2.061411	 0.007394	 0.001246	 0.000354	 0.007506
0.666884	 -4.770963	 -2.061057	 0.007392	 0.001256	 0.000358	 0.007507
0.674276	 -4.769707	 -2.060699	 0.007391	 0.001265	 0.000362	 0.007507
0.681667	 -4.768442	 -2.060336	 0.007390	 0.001275	 0.000367	 0.007508
0.689057	 -4.767167	 -2.059969	 0.007388	 0.001285	 0.000371	 0.007508
0.696445	 -4.765882	 -2.059598	 0.007387	 0.001295	 0.000375	 0.007509
0.703832	 -4.764586	 -2.059223	 0.007385	 0.001305	 0.000379	 0.007509
0.711217	 -4.763282	 -2.058844	 0.007384	 0.001315	 0.000384	 0.007510
0.718601	 -4.761967	 -2.058460	 0.007382	 0.001324	 0.000388	 0.007510
0.725984	 -4.760643	 -2.058072	 0.007381	 0.001334	 0.000392	 0.007511
0.733365	 -4.759309	 -2.057680	 0.007380	 0.001344	 0.000396	 0.007511
0.740744	 -4.757965	 -2.057284	 0.007378	 0.001354	 0.000401	 0.007512
0.748122	 -4.756611	 -2.056883	 0.007376	 0.001364	 0.000405	 0.007512
0.755499	 -4.755248	 -2.056478	 0.007375	 0.001373	 0.000409	 0.007513
0.762874	 -4.753874	 -2.056069	 0.007373	 0.001383	 0.000413	 0.007513
0.770247	 -4.752491	 -2.055656	 0.007372	 0.001393	 0.000418	 0.007514
0.777619	 -4.751098	 -2.055238	 0.007370	 0.001403	 0.000422	 0.007514
0.784989	 -4.749695	 -2.054816	 0.007369	 0.001413	 0.000426	 0.007515
0.792358	 -4.748283	 -2.054390	 0.007367	 0.001422	 0.000430	 0.007515
0.799725	 -4.746861	 -2.053960	 0.007365	 0.001432	 0.000435	 0.007516
0.807090	 -4.745429	 -2.053525	 0.007364	 0.001442	 0.000439	 0.007516
0.814454	 -4.743987	 -2.053087	 0.007362	 0.001452	 0.000443	 0.007517
0.821816	 -4.742535	 -2.052644	 0.007360	 0.001462	 0.000447	 0.007517
0.829176	 -4.741073	 -2.052197	 0.007359	 0.001471	 0.000452	 0.007518
0.836535	 -4.739602	 -2.051745	 0.007357	 0.001481	 0.000456	 0.007518
0.843892	 -4.738121	 -2.051289	 0.007355	 0.001491	 0.000460	 0.007519
0.851247	 -4.736629	 -2.050829	 0.007353	 0.001501	 0.000464	 0.007519
0.858601	 -4.735129	 -2.050365	 0.007352	 0.001511	 0.000468	 0.007520
0.865952	 -4.733618	 -2.049896	 0.007350	 0.001520	 0.000473	 0.007520
0.873302	 -4.732098	 -2.049424	 0.007348	 0.001530	 0.000477	 0.007521
0.880650	 -4.730568	 -2.048947	 0.007346	 0.001540	 0.000481	 0.007521
0.887997	 -4.729028	 -2.048466	 0.007345	 0.001550	 0.000485	 0.007522
0.895341	 -4.727479	 -2.047980	 0.007343	 0.001559	 0.000490	 0.007522
0.902684	 -4.725919	 -2.047491	 0.007341	 0.001569	 0.000494	 0.007523
0.910025	 -4.724350	 -2.046997	 0.007339	 0.001579	 0.000498	 0.007523
0.917364	 -4.722771	 -2.046499	 0.007337	 0.001589	 0.000502	 0.007524
0.924701	 -4.721182	 -2.045996	 0.007335	 0.001599	 0.000507	 0.007524
0.932036	 -4.719584	 -2.045490	 0.007333	 0.001608	 0.000511	 0.007525
0.939369	 -4.717976	 -2.044979	 0.007331	 0.001618	 0.000515	 0.007525
0.946701	 -4.716357	 -2.044464	 0.007329	 0.001628	 0.000519	 0.007526
0.954030	 -4.714729	 -2.043944	 0.007327	 0.001638	 0.000524	 0.007526
0.961358	 -4.713092	 -2.043421	 0.007325	 0.001647	 0.000528	 0.007527
0.968683	 -4.711444	 -2.042893	 0.007323	 0.001657	 0.000532	 0.007527
0.976006	 -4.709787	 -2.042361	 0.007321	 0.001667	 0.000536	 0.007528
0.983328	 -4.708120	 -2.041825	 0.007319	 0.001677	 0.000541	 0.007528
0.990647	 -4.706444	 -2.041284	 0.007317	 0.001687	 0.000545	 0.007529
0.997965	 -4.704757	 -2.040740	 0.007315	 0.001696	 0.000549	 0.007529
1.005280	 -4.703061	 -2.040190	 0.007313	 0.001706	 0.000553	 0.007530
1.012593	 -4.701355	 -2.039637	 0.007311	 0.001716	 0.000557	 0.007530
1.019904	 -4.699639	 -2.039080	 0.007309	 0.001726	 0.000562	 0.007531
1.027214	 -4.697914	 -2.038518	 0.007307	 0.001735	 0.000566	 0.007531
1.034521	 -4.696178	 -2.037952	 0.007305	 0.001745	 0.000570	 0.007532
1.041825	 -4.694433	 -2.037382	 0.007303	 0.001755	 0.000574	 0.007532
1.049128	 -4.692678	 -2.036808	 0.007301	 0.001765	 0.000579	 0.007533
1.056428	 -4.690914	 -2.036229	 0.007298	 0.001774	 0.000583	 0.007534
1.063727	 -4.689139	 -2.035646	 0.007296	 0.001784	 0.000587	 0.007534
1.071023	 -4.687355	 -2.035059	 0.007294	 0.001794	 0.000591	 0.007535
1.078317	 -4.685561	 -2.034468	 0.007292	 0.001804	 0.000596	 0.007535
1.085608	 -4.683758	 -2.033872	 0.007289	 0.001813	 0.000600	 0.007536
1.092898	 -4.681944	 -2.033273	 0.007287	 0.001823	 0.000604	 0.007536
1.100185	 -4.680121	 -2.032669	 0.007285	 0.001833	 0.000608	 0.007537
1.107470	 -4.678288	 -2.032060	 0.007283	 0.001843	 0.000612	 0.007537
1.114753	 -4.676446	 -2.031448	 0.007280	 0.001852	 0.000617	 0.007538
1.122033	 -4.674593	 -2.030831	 0.007278	 0.001862	 0.000621	 0.007538
1.129311	 -4.672731	 -2.030210	 0.007276	 0.001872	 0.000625	 0.007539
1.136587	 -4.670860	 -2.029585	 0.007273	 0.001882	 0.000629	 0.007539
1.143860	 -4.668978	 -2.028956	 0.007271	 0.001891	 0.000634	 0.007540
1.151131	 -4.667087	 -2.028322	 0.007269	 0.001901	 0.000638	 0.007540
1.158399	 -4.665186	 -2.027684	 0.007266	 0.001911	 0.000642	 0.007541
1.165666	 -4.663275	 -2.027042	 0.007264	 0.001920	 0.000646	 0.007541
1.172929	 -4.661355	 -2.026396	 0.007261	 0.001930	 0.000651	 0.007542
1.180191	 -4.659425	 -2.025745	 0.007259	 0.001940	 0.000655	 0.007542
1.187449	 -4.657485	 -2.025091	 0.007256	 0.001950	 0.000659	 0.007543
1.194706	 -4.655535	 -2.024432	 0.007254	 0.001959	 0.000663	 0.007543
1.201960	 -4.653576	 -2.023768	 0.007251	 0.001969	 0.000667	 0.007544
1.209211	 -4.651607	 -2.023101	 0.007249	 0.001979	 0.000672	 0.007544
1.216460	 -4.649628	 -2.022429	 0.007246	 0.001988	 0.000676	 0.007545
1.223707	 -4.647640	 -2.021754	 0.007244	 0.001998	 0.000680	 0.007545
1.230950	 -4.645642	 -2.021074	 0.007241	 0.002008	 0.000684	 0.007546
1.238192	 -4.643634	 -2.020389	 0.007239	 0.002018	 0.000689	 0.007546
1.245431	 -4.641616	 -2.019701	 0.007236	 0.002027	 0.000693	 0.007547
1.252667	 -4.639589	 -2.019008	 0.007234	 0.002037	 0.000697	 0.007547
1.259900	 -4.637552	 -2.018311	 0.007231	 0.002047	 0.000701	 0.007548
1.267131	 -4.635506	 -2.017610	 0.007228	 0.002056	 0.000705	 0.007548
1.274360	 -4.633450	 -2.016905	 0.007226	 0.002066	 0.000710	 0.007549
1.281585	 -4.631383	 -2.016195	 0.007223	 0.002076	 0.000714	 0.007549
1.288808	 -4.629308	 -2.015481	 0.007220	 0.002085	 0.000718	 0.007550
1.296028	 -4.627223	 -2.014763	 0.007218	 0.002095	 0.000722	 0.007550
1.303246	 -4.625127	 -2.014041	 0.007215	 0.002105	 0.000726	 0.007551
1.310461	 -4.623023	 -2.013314	 0.007212	 0.002114	 0.000731	 0.007551
1.317673	 -4.620908	 -2.012584	 0.007209	 0.002124	 0.000735	 0.007552
1.324883	 -4.618784	 -2.011849	 0.007207	 0.002134	 0.000739	 0.007552
1.332089	 -4.616651	 -2.011110	 0.007204	 0.002143	 0.000743	 0.007553
1.339293	 -4.614507	 -2.010366	 0.007201	 0.002153	 0.000748	 0.007553
1.346494	 -4.612354	 -2.009619	 0.007198	 0.002163	 0.000752	 0.007554
1.353693	 -4.610191	 -2.008867	 0.007196	 0.002172	 0.000756	 0.007554
1.360888	 -4.608019	 -2.008111	 0.007193	 0.002182	 0.000760	 0.007555
1.368081	 -4.605837	 -2.007351	 0.007190	 0.002192	 0.000764	 0.007555
1.375271	 -4.603645	 -2.006587	 0.007187	 0.002201	 0.000769	 0.007556
1.382457	 -4.601444	 -2.005818	 0.007184	 0.002211	 0.000773	 0.007556
1.389642	 -4.599233	 -2.005045	 0.007181	 0.002221	 0.000777	 0.007557
1.396823	 -4.597012	 -2.004268	 0.007178	 0.002230	 0.000781	 0.007557
1.404001	 -4.594782	 -2.003487	 0.007175	 0.002240	 0.000785	 0.007558
1.411176	 -4.592542	 -2.002702	 0.007172	 0.002250	 0.000790	 0.007558
1.418349	 -4.590292	 -2.001912	 0.007169	 0.002259	 0.000794	 0.007559
1.425518	 -4.588033	 -2.001118	 0.007166	 0.002269	 0.000798	 0.007559
1.432684	 -4.585764	 -2.000320	 0.007163	 0.002278	 0.000802	 0.007560
1.439848	 -4.583486	 -1.999518	 0.007160	 0.002288	 0.000806	 0.007560
1.447008	 -4.581197	 -1.998712	 0.007157	 0.002298	 0.000811	 0.007561
1.454166	 -4.578899	 -1.997901	 0.007154	 0.002307	 0.000815	 0.007561
1.461320	 -4.576592	 -1.997086	 0.007151	 0.002317	 0.000819	 0.007562
1.468471	 -4.574275	 -1.996267	 0.007148	 0.002327	 0.000823	 0.007562
1.475620	 -4.571949	 -1.995444	 0.007145	 0.002336	 0.000827	 0.007563
1.482765	 -4.569613	 -1.994617	 0.007142	 0.002346	 0.000832	 0.007563
1.489907	 -4.567266	 -1.993785	 0.007139	 0.002355	 0.000836	 0.007564
1.497046	 -4.564911	 -1.992949	 0.007136	 0.002365	 0.000840	 0.007564
1.504182	 -4.562546	 -1.992110	 0.007133	 0.002375	 0.000844	 0.007565
1.511314	 -4.560171	 -1.991265	 0.007129	 0.002384	 0.000848	 0.007565
1.518444	 -4.557787	 -1.990417	 0.007126	 0.002394	 0.000853	 0.007566
1.525570	 -4.555393	 -1.989565	 0.007123	 0.002403	 0.000857	 0.007566
1.532693	 -4.552990	 -1.988708	 0.007120	 0.002413	 0.000861	 0.007567
1.539813	 -4.550577	 -1.987847	 0.007117	 0.002423	 0.000865	 0.007567
1.546930	 -4.548154	 -1.986982	 0.007113	 0.002432	 0.000869	 0.007568
1.554043	 -4.545722	 -1.986112	 0.007110	 0.002442	 0.000873	 0.007568
1.561154	 -4.543280	 -1.985239	 0.007107	 0.002451	 0.000878	 0.007569
1.568261	 -4.540829	 -1.984361	 0.007104	 0.002461	 0.000882	 0.007569
1.575364	 -4.538368	 -1.983480	 0.007100	 0.002470	 0.000886	 0.007570
1.582464	 -4.535897	 -1.982594	 0.007097	 0.002480	 0.000890	 0.007570
1.589561	 -4.533417	 -1.981704	 0.007094	 0.002490	 0.000894	 0.007571
1.596655	 -4.530928	 -1.980809	 0.007090	 0.002499	 0.000899	 0.007571
1.603745	 -4.528429	 -1.979910	 0.007087	 0.002509	 0.000903	 0.007572
1.610832	 -4.525920	 -1.979008	 0.007084	 0.002518	 0.000907	 0.007572
1.617916	 -4.523402	 -1.978101	 0.007080	 0.002528	 0.000911	 0.007573
1.624996	 -4.520874	 -1.977190	 0.007077	 0.002537	 0.000915	 0.007573
1.632073	 -4.518337	 -1.976274	 0.007073	 0.002547	 0.000919	 0.007574
1.639146	 -4.515790	 -1.975355	 0.007070	 0.002556	 0.000924	 0.007574
1.646216	 -4.513234	 -1.974431	 0.007066	 0.002566	 0.000928	 0.007575
1.653282	 -4.510668	 -1.973503	 0.007063	 0.002576	 0.000932	 0.007575
1.660345	 -4.508092	 -1.972571	 0.007059	 0.002585	 0.000936	 0.007576
1.667405	 -4.505507	 -1.971635	 0.007056	 0.002595	 0.000940	 0.007576
1.674461	 -4.502913	 -1.970695	 0.007052	 0.002604	 0.000944	 0.007577
1.681513	 -4.500309	 -1.969751	 0.007049	 0.002614	 0.000949	 0.007577
1.688562	 -4.497695	 -1.968802	 0.007045	 0.002623	 0.000953	 0.007578
1.695607	 -4.495072	 -1.967849	 0.007042	 0.002633	 0.000957	 0.007578
1.702649	 -4.492440	 -1.966892	 0.007038	 0.002642	 0.000961	 0.007579
1.709687	 -4.489798	 -1.965931	 0.007035	 0.002652	 0.000965	 0.007579
1.716722	 -4.487146	 -1.964966	 0.007031	 0.002661	 0.000969	 0.007580
1.723752	 -4.484485	 -1.963997	 0.007027	 0.002671	 0.000974	 0.007580
1.730780	 -4.481814	 -1.963023	 0.007024	 0.002680	 0.000978	 0.007581
1.737803	 -4.479134	 -1.962045	 0.007020	 0.002690	 0.000982	 0.007581
1.744823	 -4.476444	 -1.961063	 0.007016	 0.002699	 0.000986	 0.007582
1.751840	 -4.473745	 -1.960077	 0.007013	 0.002709	 0.000990	 0.007582
1.758852	 -4.471036	 -1.959087	 0.007009	 0.002718	 0.000994	 0.007583
1.765861	 -4.468318	 -1.958093	 0.007005	 0.002728	 0.000998	 0.007583
1.772866	 -4.465591	 -1.957094	 0.007001	 0.002737	 0.001003	 0.007584
1.779868	 -4.462854	 -1.956092	 0.006998	 0.002746	 0.001007	 0.007584
1.786866	 -4.460107	 -1.955085	 0.006994	 0.002756	 0.001011	 0.007585
1.793859	 -4.457351	 -1.954074	 0.006990	 0.002765	 0.001015	 0.007585
1.800850	 -4.454586	 -1.953059	 0.006986	 0.002775	 0.001019	 0.007586
1.807836	 -4.451811	 -1.952040	 0.006983	 0.002784	 0.001023	 0.007586
1.814818	 -4.449027	 -1.951016	 0.006979	 0.002794	 0.001028	 0.007587
1.821797	 -4.446233	 -1.949989	 0.006975	 0.002803	 0.001032	 0.007587
1.828772	 -4.443430	 -1.948957	 0.006971	 0.002813	 0.001036	 0.007588
1.835743	 -4.440618	 -1.947921	 0.006967	 0.002822	 0.001040	 0.007588
1.842710	 -4.437796	 -1.946881	 0.006963	 0.002831	 0.001044	 0.007589
1.849673	 -4.434964	 -1.945837	 0.006959	 0.002841	 0.001048	 0.007589
1.856632	 -4.432123	 -1.944789	 0.006955	 0.002850	 0.001052	 0.007590
1.863588	 -4.429273	 -1.943737	 0.006951	 0.002860	 0.001056	 0.007591
1.870539	 -4.426414	 -1.942680	 0.006947	 0.002869	 0.001061	 0.007591
1.877486	 -4.423544	 -1.941620	 0.006943	 0.002879	 0.001065	 0.007592
1.884430	 -4.420666	 -1.940555	 0.006939	 0.002888	 0.001069	 0.007592
1.891369	 -4.417778	 -1.939486	 0.006935	 0.002897	 0.001073	 0.007593
1.898305	 -4.414881	 -1.938413	 0.006931	 0.002907	 0.001077	 0.007593
1.905236	 -4.411974	 -1.937336	 0.006927	 0.002916	 0.001081	 0.007594
1.912163	 -4.409058	 -1.936255	 0.006923	 0.002925	 0.001085	 0.007594
1.919087	 -4.406133	 -1.935170	 0.006919	 0.002935	 0.001089	 0.007595
1.926006	 -4.403198	 -1.934080	 0.006915	 0.002944	 0.001094	 0.007595
1.932921	 -4.400253	 -1.932986	 0.006911	 0.002954	 0.001098	 0.007596
1.939832	 -4.397300	 -1.931889	 0.006907	 0.002963	 0.001102	 0.007596
1.946739	 -4.394337	 -1.930787	 0.006903	 0.002972	 0.001106	 0.007597
1.953642	 -4.391365	 -1.929681	 0.006899	 0.002982	 0.001110	 0.007597
1.960541	 -4.388383	 -1.928571	 0.006895	 0.002991	 0.001114	 0.007598
1.967435	 -4.385392	 -1.927457	 0.006890	 0.003000	 0.001118	 0.007598
1.974326	 -4.382391	 -1.926339	 0.006886	 0.003010	 0.001122	 0.007599
1.981212	 -4.379382	 -1.925216	 0.006882	 0.003019	 0.001126	 0.007599
1.988094	 -4.376363	 -1.924090	 0.006878	 0.003028	 0.001131	 0.007600
1.994972	 -4.373334	 -1.922959	 0.006874	 0.003038	 0.001135	 0.007600
2.001845	 -4.370296	 -1.921825	 0.006869	 0.003047	 0.001139	 0.007601
2.008715	 -4.367249	 -1.920686	 0.006865	 0.003056	 0.001143	 0.007601
2.015580	 -4.364193	 -1.919543	 0.006861	 0.003066	 0.001147	 0.007602
2.022440	 -4.361127	 -1.918396	 0.006856	 0.003075	 0.001151	 0.007602
2.029297	 -4.358052	 -1.917245	 0.006852	 0.003084	 0.001155	 0.007603
2.036149	 -4.354968	 -1.916090	 0.006848	 0.003094	 0.001159	 0.007603
2.042997	 -4.351874	 -1.914931	 0.006843	 0.003103	 0.001163	 0.007604
2.049840	 -4.348772	 -1.913767	 0.006839	 0.003112	 0.001167	 0.007604
2.056679	 -4.345659	 -1.912600	 0.006835	 0.003122	 0.001172	 0.007605
2.063514	 -4.342538	 -1.911428	 0.006830	 0.003131	 0.001176	 0.007605
2.070344	 -4.339407	 -1.910253	 0.006826	 0.003140	 0.001180	 0.007606
2.077170	 -4.336267	 -1.909073	 0.006821	 0.003149	 0.001184	 0.007606
2.083992	 -4.333117	 -1.907889	 0.006817	 0.003159	 0.001188	 0.007607
2.090809	 -4.329959	 -1.906701	 0.006813	 0.003168	 0.001192	 0.007607
2.097621	 -4.326791	 -1.905509	 0.006808	 0.003177	 0.001196	 0.007608
2.104429	 -4.323614	 -1.904313	 0.006804	 0.003186	 0.001200	 0.007608
2.111233	 -4.320427	 -1.903113	 0.006799	 0.003196	 0.001204	 0.007609
2.118032	 -4.317232	 -1.901909	 0.006795	 0.003205	 0.001208	 0.007609
2.124826	 -4.314027	 -1.900701	 0.006790	 0.003214	 0.001212	 0.007610
2.131616	 -4.310813	 -1.899489	 0.006785	 0.003223	 0.001216	 0.007610
2.138402	 -4.307590	 -1.898272	 0.006781	 0.003233	 0.001220	 0.007611
2.145182	 -4.304357	 -1.897052	 0.006776	 0.003242	 0.001224	 0.007611
2.151959	 -4.301115	 -1.895827	 0.006772	 0.003251	 0.001229	 0.007612
2.158731	 -4.297864	 -1.894599	 0.006767	 0.003260	 0.001233	 0.007612
2.165498	 -4.294604	 -1.893366	 0.006763	 0.003269	 0.001237	 0.007613
2.172260	 -4.291334	 -1.892130	 0.006758	 0.003279	 0.001241	 0.007613
2.179018	 -4.288055	 -1.890889	 0.006753	 0.003288	 0.001245	 0.007613
2.185771	 -4.284768	 -1.889644	 0.006749	 0.003297	 0.001249	 0.007614
2.192520	 -4.281471	 -1.888395	 0.006744	 0.003306	 0.001253	 0.007614
2.199264	 -4.278164	 -1.887142	 0.006739	 0.003315	 0.001257	 0.007615
